workappid,workappcategoryid,userid,usermanagerid,usertypeofworkid,userroleid,permissionlevelid,permissionlevelisprivileged,0f59352a-ac72-4939-a50a-968d45eaaa48,1b6fbbb5-c339-48b3-a687-3cf94743b6ed,28978f92-779b-4c5b-9158-ee2f50126e82,3539597d-bf7c-48a9-b17b-0a6797fd7a9c,51b9afbc-5cd2-4f0e-b6dd-df8ccc59349c,7a2e09e6-1c6c-48d9-9158-0c20522fea6e,9d443c13-9ecd-4968-aedb-b29091d86e0d,9ed4c25f-ddbf-4165-87f0-dbc21fec27d3,NULL,b0ea3967-d8ae-4d3b-8c67-36c8093b2f4f,b2461ae8-bdb8-4e26-b498-fcc5f24a11b5,f88e80cf-980b-4bfd-b20f-bedc16b70fdb
49463957461330516723126041877161046670,2,121661261380944047847259412728638905666,151739332144336147357751218681445514068,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,124988129553665594903082340716890780270,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
49463957461330516723126041877161046670,2,129617456876137793124125677793509511401,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0
49463957461330516723126041877161046670,2,130454594885605584952866731664690545355,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
49463957461330516723126041877161046670,2,130886802823364860284531986997492748898,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,133006839611232086563486291675975336885,277571075826254762533973338928003681878,6.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,139226397773761231703776665086299037966,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,144133241501699490059577866936516775407,151739332144336147357751218681445514068,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,146261192473366111135329720915904098576,151739332144336147357751218681445514068,6.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,149439573744357823517566453987701084294,133006839611232086563486291675975336885,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
49463957461330516723126041877161046670,2,149832096819899841918980462376771234481,139226397773761231703776665086299037966,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
49463957461330516723126041877161046670,2,151739332144336147357751218681445514068,277571075826254762533973338928003681878,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,161033688071699168251262131789681811685,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,162800649664319029642198415694764854835,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,1,0,0,0,0,0,0,1,0,0
49463957461330516723126041877161046670,2,166428768197346947766025182063356402723,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,179205718747524978338704058995477053561,277571075826254762533973338928003681878,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,184108396768220220354956718327805486075,133006839611232086563486291675975336885,6.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,187012557101845112357013144759492416141,133006839611232086563486291675975336885,14.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,187162452946075862154820870618876536480,46665561627653219779574752096272683202,10.0,1,219214101209246933863073347506781051643,0,0,0,1,0,0,0,0,0,0,1,0,0
49463957461330516723126041877161046670,2,187440754951979410005507210106285437022,133006839611232086563486291675975336885,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,191417096488317237627476977756535213748,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,200592460974935308761528372727109164133,269060504179808300657734787876250564146,11.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,239478318549384901978691887413216806476,151739332144336147357751218681445514068,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,246821568075317906042691929023261787314,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
49463957461330516723126041877161046670,2,250292632292332494050685944203016774301,151739332144336147357751218681445514068,10.0,1,219214101209246933863073347506781051643,0,0,0,1,0,1,0,0,0,0,0,0,0
49463957461330516723126041877161046670,2,262344544292610307444484478870649127217,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,263869251240911900621893401219798518483,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,269060504179808300657734787876250564146,-1,11.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,277571075826254762533973338928003681878,303400129384899808369412048150574604940,14.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,284783844700651573274183847046194088199,102791329747570101400175766977930966760,10.0,1,219214101209246933863073347506781051643,0,0,0,1,0,0,1,0,0,0,0,0,0
49463957461330516723126041877161046670,2,293895070633481161101529423363575381373,133006839611232086563486291675975336885,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,296022443714261881041805602868754294989,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,303862531889826098091151551011430669249,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,312570056357769628239488414557505793703,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,1,0,0,1,0,0,0,0,0,0
49463957461330516723126041877161046670,2,329908791155768238388946602629111852798,50273973478405706248327028447573058532,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
49463957461330516723126041877161046670,2,330513220555497393188408628186637721856,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,410041373037542033111801088045226595,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,9909161554132551083184732665662728442,133006839611232086563486291675975336885,14.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,15593299208269820589963501903785273060,69254799405347329747307848454683955223,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,19070315760616304144432208918563985188,182167550013718852784285584700501604816,6.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,30626059837473805841951370638162281190,-1,1.0,3,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,47732073549538324774129352095172768939,50831337730849944321952841902339968884,10.0,1,139117624412706109769969480620746936864,0,1,0,1,0,0,0,0,0,0,0,0,0
49515919705007044335332417028856541134,10,48123137997898122118950256460987956336,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,50273973478405706248327028447573058532,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,72784161769491099383259984999102727722,277571075826254762533973338928003681878,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,73900363821923530162700694139486103502,269060504179808300657734787876250564146,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,75239828157792444036679632407222929556,46665561627653219779574752096272683202,3.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,0,1,0,0
49515919705007044335332417028856541134,10,94263815134630781186594197421048272096,251199031965794254480841707643490226900,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,0,0,0,0,0,1,0
49515919705007044335332417028856541134,10,96330658555995957894406325583132859219,277571075826254762533973338928003681878,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,102996246827948493105882939420846875790,269060504179808300657734787876250564146,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,103322697210114184574142431536992361574,154190208446496852276784828394332851386,1.0,2,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,105968790282858608976913109302674748677,269060504179808300657734787876250564146,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,0,1,0,0,0,0,0
49515919705007044335332417028856541134,10,106034236332594801533119361560923738039,269171309819458300501565234849742680982,5.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,118964379506845452578659965546456294671,166428768197346947766025182063356402723,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,121661261380944047847259412728638905666,151739332144336147357751218681445514068,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,124988129553665594903082340716890780270,46665561627653219779574752096272683202,3.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,0,1,0,0
49515919705007044335332417028856541134,10,125004131559677486913387065508388805951,132558500033242773232985224394394040414,10.0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1
49515919705007044335332417028856541134,10,125690804961605852776225881831164227640,50831337730849944321952841902339968884,10.0,1,139117624412706109769969480620746936864,0,0,1,0,0,0,0,0,0,0,0,0,0
49515919705007044335332417028856541134,10,126226600451557069084327913651251799708,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,0,0,1,0,0,0,0
49515919705007044335332417028856541134,10,129617456876137793124125677793509511401,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,130454594885605584952866731664690545355,46665561627653219779574752096272683202,3.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,0,1,0,0
49515919705007044335332417028856541134,10,133006839611232086563486291675975336885,277571075826254762533973338928003681878,6.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,133309879158877361744141210822566443732,206613129683730413173719092615162857235,10.0,1,139117624412706109769969480620746936864,0,0,0,1,1,0,0,0,0,0,0,0,0
49515919705007044335332417028856541134,10,136583994334931923942527959073293487865,251199031965794254480841707643490226900,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,144133241501699490059577866936516775407,151739332144336147357751218681445514068,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,149832096819899841918980462376771234481,139226397773761231703776665086299037966,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,154190208446496852276784828394332851386,-1,1.0,3,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,155983465642597914656252740339398298340,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,1,0,0,0,0
49515919705007044335332417028856541134,10,161033688071699168251262131789681811685,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,162800649664319029642198415694764854835,46665561627653219779574752096272683202,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,0,0,0,0,1,0,0
49515919705007044335332417028856541134,10,164049376005011385868850379895446951642,50831337730849944321952841902339968884,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,166428768197346947766025182063356402723,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,174520042740492656289758642405319005585,251199031965794254480841707643490226900,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,182167550013718852784285584700501604816,166428768197346947766025182063356402723,13.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,184108396768220220354956718327805486075,133006839611232086563486291675975336885,6.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,187162452946075862154820870618876536480,46665561627653219779574752096272683202,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,0,0,0,0,1,0,0
49515919705007044335332417028856541134,10,191974660172806353539688166385424104695,50831337730849944321952841902339968884,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,192287231604496478895303336089008058132,46665561627653219779574752096272683202,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,0,1,0,0
49515919705007044335332417028856541134,10,200592460974935308761528372727109164133,269060504179808300657734787876250564146,11.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,201479777505607647436066668284647831322,30626059837473805841951370638162281190,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,214027231742316649671432079012337694969,132558500033242773232985224394394040414,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,0,0,0,0,0,0,1
49515919705007044335332417028856541134,10,215338285598269368936624601833863383339,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,220306460203551900655244166394347830397,46665561627653219779574752096272683202,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,228657344006269350703349502589075111517,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,231258759316836822627882679423761874584,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,239478318549384901978691887413216806476,151739332144336147357751218681445514068,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,250292632292332494050685944203016774301,151739332144336147357751218681445514068,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,1,0,0,0,0,0,0,0
49515919705007044335332417028856541134,10,251199031965794254480841707643490226900,154190208446496852276784828394332851386,2.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,263869251240911900621893401219798518483,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,269060504179808300657734787876250564146,-1,11.0,3,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,269995509103865777849418293885295432370,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,277571075826254762533973338928003681878,303400129384899808369412048150574604940,14.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,284783844700651573274183847046194088199,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,1,0,0,0,0,0,0
49515919705007044335332417028856541134,10,286392694998912974195611125270480071126,50831337730849944321952841902339968884,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,292103708979321264495268071148077242344,50831337730849944321952841902339968884,12.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,293895070633481161101529423363575381373,133006839611232086563486291675975336885,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,296022443714261881041805602868754294989,225230267443488795553364034785142655675,10.0,1,139117624412706109769969480620746936864,0,0,0,0,0,0,0,0,0,1,0,0,0
49515919705007044335332417028856541134,10,312570056357769628239488414557505793703,102791329747570101400175766977930966760,10.0,1,139117624412706109769969480620746936864,0,0,0,1,0,0,1,0,0,0,0,0,0
53076445743071320802217032484403216706,11,30626059837473805841951370638162281190,-1,1.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
53076445743071320802217032484403216706,11,196096191205409520160906903316187799828,201479777505607647436066668284647831322,4.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
53076445743071320802217032484403216706,11,201479777505607647436066668284647831322,30626059837473805841951370638162281190,10.0,1,160481492493490101243627706692288040946,0,0,0,0,0,0,0,0,0,1,0,0,0
53076445743071320802217032484403216706,11,269171309819458300501565234849742680982,303400129384899808369412048150574604940,10.0,1,160481492493490101243627706692288040946,0,0,0,0,0,0,0,0,0,1,0,0,0
53259478532949809523804915260365144846,9,269060504179808300657734787876250564146,-1,11.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,7659358894181232028557143500590954194,46665561627653219779574752096272683202,10.0,1,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,30626059837473805841951370638162281190,-1,1.0,3,277595792109879756041594620215722649966,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,46665561627653219779574752096272683202,277571075826254762533973338928003681878,3.0,2,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,0,1,0,0
54299285764107462839992934222073214956,0,57191163501301922173810405330670924740,220306460203551900655244166394347830397,10.0,1,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,103322697210114184574142431536992361574,154190208446496852276784828394332851386,1.0,2,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,154190208446496852276784828394332851386,-1,1.0,3,21705353119033954003773339137411242073,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,160945513923162338462928943240242516433,225230267443488795553364034785142655675,10.0,1,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,191417096488317237627476977756535213748,269060504179808300657734787876250564146,10.0,1,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,201479777505607647436066668284647831322,30626059837473805841951370638162281190,10.0,1,277595792109879756041594620215722649966,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,206613129683730413173719092615162857235,269060504179808300657734787876250564146,10.0,1,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,269060504179808300657734787876250564146,-1,11.0,3,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,269171309819458300501565234849742680982,303400129384899808369412048150574604940,10.0,1,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,269995509103865777849418293885295432370,225230267443488795553364034785142655675,10.0,1,108172935923951115033193849834561743637,0,0,0,0,0,0,0,0,0,1,0,0,0
54299285764107462839992934222073214956,0,303400129384899808369412048150574604940,-1,-1.0,1,21705353119033954003773339137411242073,0,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,46665561627653219779574752096272683202,277571075826254762533973338928003681878,3.0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
61471585930345482575774536955331067841,7,146261192473366111135329720915904098576,151739332144336147357751218681445514068,6.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,160945513923162338462928943240242516433,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,215339009106190076641035966966229765347,225230267443488795553364034785142655675,10.0,1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0
61471585930345482575774536955331067841,7,220306460203551900655244166394347830397,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,223936644816857863235920060950046669419,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,225230267443488795553364034785142655675,269171309819458300501565234849742680982,1.0,2,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,228657344006269350703349502589075111517,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,228810917681500856915425632329624302465,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,231258759316836822627882679423761874584,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
61471585930345482575774536955331067841,7,269060504179808300657734787876250564146,-1,11.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,30626059837473805841951370638162281190,-1,1.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,46665561627653219779574752096272683202,277571075826254762533973338928003681878,3.0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
62387031093087943132457230429161867654,11,50831337730849944321952841902339968884,225230267443488795553364034785142655675,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,75239828157792444036679632407222929556,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
62387031093087943132457230429161867654,11,102996246827948493105882939420846875790,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,124988129553665594903082340716890780270,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
62387031093087943132457230429161867654,11,130454594885605584952866731664690545355,46665561627653219779574752096272683202,3.0,1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
62387031093087943132457230429161867654,11,132558500033242773232985224394394040414,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,155983465642597914656252740339398298340,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0
62387031093087943132457230429161867654,11,164049376005011385868850379895446951642,50831337730849944321952841902339968884,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,166428768197346947766025182063356402723,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,182167550013718852784285584700501604816,166428768197346947766025182063356402723,13.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,191417096488317237627476977756535213748,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,196628835498355607299640273665850506920,132558500033242773232985224394394040414,13.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,201479777505607647436066668284647831322,30626059837473805841951370638162281190,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,228657344006269350703349502589075111517,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,228810917681500856915425632329624302465,225230267443488795553364034785142655675,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,245270591548437876494632342910449107249,166428768197346947766025182063356402723,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,269060504179808300657734787876250564146,-1,11.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,292103708979321264495268071148077242344,50831337730849944321952841902339968884,12.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,303862531889826098091151551011430669249,269060504179808300657734787876250564146,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62387031093087943132457230429161867654,11,329908791155768238388946602629111852798,50273973478405706248327028447573058532,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
62503291772483237911429881349866766961,9,154190208446496852276784828394332851386,-1,1.0,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
65011657351179609155375138708238429607,11,410041373037542033111801088045226595,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
65011657351179609155375138708238429607,11,7659358894181232028557143500590954194,46665561627653219779574752096272683202,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
65011657351179609155375138708238429607,11,29178074947218409824727303347528049454,69254799405347329747307848454683955223,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
65011657351179609155375138708238429607,11,34243336909813573891256727474814449491,106034236332594801533119361560923738039,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
65011657351179609155375138708238429607,11,46665561627653219779574752096272683202,277571075826254762533973338928003681878,3.0,2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0
65011657351179609155375138708238429607,11,47918994896506067131952946268369950508,151739332144336147357751218681445514068,10.0,1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
65011657351179609155375138708238429607,11,50273973478405706248327028447573058532,102791329747570101400175766977930966760,10.0,1,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0
